ID,LoanApplicationID,AiDecision,Reasoning,CreatedAt
2984,2983,false,"CreditScore=805, DTI=0.36, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
2985,2984,false,"CreditScore=616, DTI=0.51, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
2986,2985,false,"CreditScore=554, DTI=0.15, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
2987,2986,false,"CreditScore=791, DTI=0.63, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
2988,2987,false,"CreditScore=827, DTI=0.09, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
2989,2988,false,"CreditScore=560, DTI=0.35, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
2990,2989,false,"CreditScore=753, DTI=0.07, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
2991,2990,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
2992,2991,false,"CreditScore=609, DTI=0.33, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
2993,2992,false,"CreditScore=512, DTI=0.20, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
2994,2993,false,"CreditScore=836, DTI=0.61, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
2995,2994,false,"CreditScore=567, DTI=0.22, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
2996,2995,false,"CreditScore=727, DTI=0.49, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
2997,2996,false,"CreditScore=667, DTI=0.22, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
2998,2997,false,"CreditScore=560, DTI=0.28, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
2999,2998,false,"CreditScore=509, DTI=0.10, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3000,2999,false,"CreditScore=553, DTI=0.34, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3001,3000,false,"CreditScore=595, DTI=0.21, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3002,3001,false,"CreditScore=575, DTI=0.14, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3003,3002,false,"CreditScore=726, DTI=0.17, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
3004,3003,false,"CreditScore=523, DTI=0.16, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3005,3004,false,"CreditScore=732, DTI=0.38, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
3006,3005,false,"CreditScore=703, DTI=0.26, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3007,3006,false,"CreditScore=583, DTI=0.10, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3008,3007,false,"CreditScore=741, DTI=0.06, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3009,3008,false,"CreditScore=519, DTI=0.34, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
3010,3009,false,"CreditScore=601, DTI=0.24, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3011,3010,false,"CreditScore=672, DTI=0.17, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3012,3011,false,"CreditScore=801, DTI=0.13, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3013,3012,false,"CreditScore=742, DTI=0.28, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3014,3013,false,"CreditScore=776, DTI=0.42, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3015,3014,false,"CreditScore=512, DTI=0.27, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3016,3015,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3017,3016,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3018,3017,false,"CreditScore=781, DTI=0.27, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3019,3018,false,"CreditScore=753, DTI=0.28, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3020,3019,false,"CreditScore=536, DTI=0.20, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3021,3020,false,"CreditScore=779, DTI=0.20, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3022,3021,false,"CreditScore=822, DTI=0.24, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3023,3022,false,"CreditScore=596, DTI=0.32, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3024,3023,false,"CreditScore=501, DTI=0.21, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3025,3024,false,"CreditScore=836, DTI=0.23, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3026,3025,false,"CreditScore=739, DTI=0.07, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3027,3026,false,"CreditScore=744, DTI=0.45, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
3028,3027,false,"CreditScore=680, DTI=0.12, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3029,3028,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3030,3029,false,"CreditScore=775, DTI=0.45, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3031,3030,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3032,3031,false,"CreditScore=719, DTI=0.27, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3033,3032,false,"CreditScore=838, DTI=0.21, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3034,3033,false,"CreditScore=600, DTI=0.52, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3035,3034,false,"CreditScore=786, DTI=0.71, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
3036,3035,false,"CreditScore=598, DTI=0.11, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3037,3036,false,"CreditScore=690, DTI=0.40, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3038,3037,false,"CreditScore=654, DTI=0.21, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3039,3038,false,"CreditScore=835, DTI=0.20, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3040,3039,false,"CreditScore=558, DTI=0.22, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3041,3040,false,"CreditScore=578, DTI=0.08, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3042,3041,false,"CreditScore=633, DTI=0.14, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3043,3042,false,"CreditScore=590, DTI=0.14, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3044,3043,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3045,3044,false,"CreditScore=794, DTI=0.06, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
3046,3045,false,"CreditScore=536, DTI=0.07, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3047,3046,false,"CreditScore=701, DTI=0.29, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3048,3047,false,"CreditScore=582, DTI=0.68, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
3049,3048,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3050,3049,false,"CreditScore=684, DTI=0.14, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3051,3050,false,"CreditScore=799, DTI=0.71, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
3052,3051,false,"CreditScore=650, DTI=0.13, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3053,3052,false,"CreditScore=593, DTI=0.14, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3054,3053,false,"CreditScore=755, DTI=0.25, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3055,3054,false,"CreditScore=512, DTI=0.32, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
3056,3055,false,"CreditScore=586, DTI=0.60, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3057,3056,false,"CreditScore=685, DTI=0.70, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3058,3057,false,"CreditScore=804, DTI=0.17, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3059,3058,false,"CreditScore=545, DTI=0.36, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3060,3059,false,"CreditScore=624, DTI=0.22, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3061,3060,false,"CreditScore=692, DTI=0.28, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
3062,3061,false,"CreditScore=726, DTI=0.33, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3063,3062,false,"CreditScore=582, DTI=0.27, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3064,3063,false,"CreditScore=819, DTI=0.14, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
3065,3064,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3066,3065,false,"CreditScore=581, DTI=0.29, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3067,3066,false,"CreditScore=594, DTI=0.11, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3068,3067,false,"CreditScore=715, DTI=0.38, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3069,3068,false,"CreditScore=641, DTI=0.31, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3070,3069,false,"CreditScore=651, DTI=0.46, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3071,3070,false,"CreditScore=835, DTI=0.43, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3072,3071,false,"CreditScore=661, DTI=0.18, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3073,3072,false,"CreditScore=772, DTI=0.22, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3074,3073,false,"CreditScore=528, DTI=0.40, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3075,3074,false,"CreditScore=719, DTI=0.60, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3076,3075,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3077,3076,false,"CreditScore=694, DTI=0.16, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3078,3077,false,"CreditScore=848, DTI=0.41, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3079,3078,false,"CreditScore=557, DTI=0.19, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
3080,3079,false,"CreditScore=844, DTI=0.39, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
3081,3080,false,"CreditScore=737, DTI=0.11, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3082,3081,false,"CreditScore=651, DTI=0.12, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3083,3082,false,"CreditScore=847, DTI=0.34, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
3084,3083,false,"CreditScore=793, DTI=0.17, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3085,3084,false,"CreditScore=804, DTI=0.41, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
3086,3085,false,"CreditScore=659, DTI=0.32, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3087,3086,false,"CreditScore=671, DTI=0.32, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3088,3087,false,"CreditScore=538, DTI=0.33, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
3089,3088,false,"CreditScore=534, DTI=0.34, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3090,3089,false,"CreditScore=785, DTI=0.58, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
3091,3090,false,"CreditScore=850, DTI=0.47, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3092,3091,false,"CreditScore=732, DTI=0.20, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3093,3092,false,"CreditScore=797, DTI=0.12, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3094,3093,false,"CreditScore=530, DTI=0.11, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
3095,3094,false,"CreditScore=612, DTI=0.06, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3096,3095,false,"CreditScore=627, DTI=0.31, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3097,3096,false,"CreditScore=637, DTI=0.75, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3098,3097,false,"CreditScore=726, DTI=0.22, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3099,3098,false,"CreditScore=671, DTI=0.27, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
3100,3099,false,"CreditScore=655, DTI=0.32, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3101,3100,false,"CreditScore=602, DTI=0.24, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
3102,3101,false,"CreditScore=746, DTI=0.39, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3103,3102,false,"CreditScore=749, DTI=0.40, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
3104,3103,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3105,3104,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3106,3105,false,"CreditScore=806, DTI=0.31, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3107,3106,false,"CreditScore=704, DTI=0.21, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3108,3107,false,"CreditScore=744, DTI=0.12, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3109,3108,false,"CreditScore=848, DTI=0.47, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3110,3109,false,"CreditScore=711, DTI=0.35, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3111,3110,false,"CreditScore=564, DTI=0.24, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3112,3111,false,"CreditScore=522, DTI=0.36, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3113,3112,false,"CreditScore=502, DTI=0.27, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3114,3113,false,"CreditScore=578, DTI=0.31, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3115,3114,false,"CreditScore=568, DTI=0.52, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
3116,3115,false,"CreditScore=522, DTI=0.28, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3117,3116,false,"CreditScore=748, DTI=0.10, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3118,3117,false,"CreditScore=800, DTI=0.07, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3119,3118,false,"CreditScore=765, DTI=0.94, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
3120,3119,false,"CreditScore=755, DTI=0.33, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3121,3120,false,"CreditScore=547, DTI=0.11, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3122,3121,false,"CreditScore=601, DTI=0.76, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3123,3122,false,"CreditScore=637, DTI=0.93, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
3124,3123,false,"CreditScore=813, DTI=0.28, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3125,3124,false,"CreditScore=599, DTI=0.21, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3126,3125,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3127,3126,false,"CreditScore=565, DTI=0.28, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3128,3127,false,"CreditScore=582, DTI=0.12, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3129,3128,false,"CreditScore=578, DTI=0.60, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3130,3129,false,"CreditScore=540, DTI=0.15, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3131,3130,false,"CreditScore=523, DTI=0.41, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3132,3131,false,"CreditScore=603, DTI=0.41, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3133,3132,false,"CreditScore=621, DTI=0.52, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3134,3133,false,"CreditScore=514, DTI=0.23, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3135,3134,false,"CreditScore=713, DTI=0.51, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3136,3135,false,"CreditScore=617, DTI=0.07, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
3137,3136,false,"CreditScore=563, DTI=0.43, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3138,3137,false,"CreditScore=600, DTI=0.22, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
3139,3138,false,"CreditScore=598, DTI=0.36, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3140,3139,false,"CreditScore=573, DTI=0.34, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
3141,3140,false,"CreditScore=777, DTI=0.41, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3142,3141,false,"CreditScore=560, DTI=0.23, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
3143,3142,false,"CreditScore=538, DTI=0.31, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
3144,3143,false,"CreditScore=606, DTI=0.32, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3145,3144,false,"CreditScore=608, DTI=0.15, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3146,3145,false,"CreditScore=673, DTI=0.33, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3147,3146,false,"CreditScore=746, DTI=0.09, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3148,3147,false,"CreditScore=809, DTI=0.18, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3149,3148,false,"CreditScore=703, DTI=0.44, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
3150,3149,false,"CreditScore=539, DTI=0.38, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3151,3150,false,"CreditScore=608, DTI=0.19, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3152,3151,false,"CreditScore=649, DTI=0.33, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3153,3152,false,"CreditScore=590, DTI=0.21, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3154,3153,false,"CreditScore=780, DTI=0.07, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
3155,3154,false,"CreditScore=521, DTI=0.32, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3156,3155,false,"CreditScore=530, DTI=0.34, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3157,3156,false,"CreditScore=702, DTI=0.61, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3158,3157,false,"CreditScore=786, DTI=0.45, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3159,3158,false,"CreditScore=541, DTI=0.38, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3160,3159,false,"CreditScore=707, DTI=0.08, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3161,3160,false,"CreditScore=519, DTI=0.31, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3162,3161,false,"CreditScore=580, DTI=0.09, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3163,3162,false,"CreditScore=805, DTI=0.39, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3164,3163,false,"CreditScore=513, DTI=0.34, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
3165,3164,false,"CreditScore=807, DTI=0.31, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3166,3165,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3167,3166,false,"CreditScore=772, DTI=0.47, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3168,3167,false,"CreditScore=614, DTI=0.27, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3169,3168,false,"CreditScore=741, DTI=0.24, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3170,3169,false,"CreditScore=836, DTI=0.18, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3171,3170,false,"CreditScore=567, DTI=0.08, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3172,3171,false,"CreditScore=835, DTI=0.34, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3173,3172,false,"CreditScore=558, DTI=0.39, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3174,3173,false,"CreditScore=735, DTI=0.51, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
3175,3174,false,"CreditScore=787, DTI=0.57, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3176,3175,false,"CreditScore=761, DTI=0.09, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
3177,3176,false,"CreditScore=849, DTI=0.36, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3178,3177,false,"CreditScore=795, DTI=0.37, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
3179,3178,false,"CreditScore=585, DTI=0.28, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3180,3179,false,"CreditScore=823, DTI=0.18, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3181,3180,false,"CreditScore=713, DTI=0.26, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3182,3181,false,"CreditScore=653, DTI=0.16, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3183,3182,false,"CreditScore=805, DTI=0.48, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
3184,3183,false,"CreditScore=527, DTI=0.42, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3185,3184,false,"CreditScore=534, DTI=0.37, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3186,3185,false,"CreditScore=591, DTI=0.16, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3187,3186,false,"CreditScore=592, DTI=0.09, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
3188,3187,false,"CreditScore=631, DTI=0.31, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3189,3188,false,"CreditScore=579, DTI=0.28, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3190,3189,false,"CreditScore=503, DTI=0.50, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3191,3190,false,"CreditScore=645, DTI=0.27, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3192,3191,false,"CreditScore=504, DTI=0.40, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3193,3192,false,"CreditScore=653, DTI=0.34, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3194,3193,false,"CreditScore=660, DTI=0.20, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3195,3194,false,"CreditScore=813, DTI=0.12, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3196,3195,false,"CreditScore=624, DTI=0.14, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
3197,3196,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3198,3197,false,"CreditScore=577, DTI=0.12, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
3199,3198,false,"CreditScore=641, DTI=0.31, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3200,3199,false,"CreditScore=786, DTI=0.24, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3201,3200,false,"CreditScore=623, DTI=0.34, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3202,3201,false,"CreditScore=711, DTI=0.31, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3203,3202,false,"CreditScore=629, DTI=0.34, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
3204,3203,false,"CreditScore=551, DTI=0.44, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3205,3204,false,"CreditScore=606, DTI=0.12, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3206,3205,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3207,3206,false,"CreditScore=574, DTI=0.16, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3208,3207,false,"CreditScore=570, DTI=0.21, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3209,3208,false,"CreditScore=695, DTI=0.11, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3210,3209,false,"CreditScore=510, DTI=0.27, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
3211,3210,false,"CreditScore=514, DTI=0.28, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3212,3211,false,"CreditScore=709, DTI=0.75, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
3213,3212,false,"CreditScore=648, DTI=0.10, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3214,3213,false,"CreditScore=607, DTI=0.27, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
3215,3214,false,"CreditScore=617, DTI=0.34, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
3216,3215,false,"CreditScore=571, DTI=0.16, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3217,3216,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3218,3217,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
3219,3218,false,"CreditScore=643, DTI=0.27, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3220,3219,false,"CreditScore=715, DTI=0.32, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
3221,3220,false,"CreditScore=783, DTI=0.38, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
3222,3221,false,"CreditScore=760, DTI=0.42, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
3223,3222,false,"CreditScore=648, DTI=0.30, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3224,3223,false,"CreditScore=627, DTI=0.28, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3225,3224,false,"CreditScore=847, DTI=0.08, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
3226,3225,false,"CreditScore=587, DTI=0.19, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
3227,3226,false,"CreditScore=606, DTI=0.08, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
